community,meas,month,Q_MGD,year
Chelsea,Estimated Sanitary Flow,Sep,3,2018
Chelsea,Estimated Sanitary Flow,Oct,3,2018
Chelsea,Estimated Sanitary Flow,Nov,3,2018
Chelsea,Estimated Sanitary Flow,Dec,3,2018
Chelsea,Estimated Sanitary Flow,ANNUAL,3,2018
Chelsea,Estimated Inflow,Jan,1.5599999999999996,2018
Chelsea,Estimated Inflow,Feb,0.6200000000000001,2018
Chelsea,Estimated Inflow,Mar,1.1799999999999997,2018
Chelsea,Estimated Inflow,Apr,1.42,2018
Chelsea,Estimated Inflow,May,0.5200000000000005,2018
Chelsea,Estimated Inflow,Jun,0.8599999999999994,2018
Chelsea,Estimated Inflow,Jul,0.79,2018
Chelsea,Estimated Inflow,Aug,1.0999999999999996,2018
Chelsea,Estimated Inflow,Sep,1.3600000000000003,2018
Chelsea,Estimated Inflow,Oct,1.2699999999999996,2018
Chelsea,Estimated Inflow,Nov,3.460000000000001,2018
Chelsea,Estimated Inflow,Dec,1,2018
Chelsea,Estimated Inflow,ANNUAL,1.2599999904632568,2018
Everett,Raw Average Daily Flow,Jan,6.21,2018
Everett,Raw Average Daily Flow,Feb,6.1,2018
Everett,Raw Average Daily Flow,Mar,7.64,2018
Everett,Raw Average Daily Flow,Apr,6.41,2018
Everett,Raw Average Daily Flow,May,5.39,2018
Everett,Raw Average Daily Flow,Jun,5.01,2018
Everett,Raw Average Daily Flow,Jul,5.22,2018
Everett,Raw Average Daily Flow,Aug,5.46,2018
Everett,Raw Average Daily Flow,Sep,5.66,2018
Everett,Raw Average Daily Flow,Oct,5.85,2018
Everett,Raw Average Daily Flow,Nov,9.52,2018
Everett,Raw Average Daily Flow,Dec,6.66,2018
Everett,Raw Average Daily Flow,ANNUAL,6.260000228881836,2018
Everett,Raw Dry Day Average Daily Flow,Jan,5,2018
Everett,Raw Dry Day Average Daily Flow,Feb,5.61,2018
Everett,Raw Dry Day Average Daily Flow,Mar,7.03,2018
Everett,Raw Dry Day Average Daily Flow,Apr,5.69,2018
Everett,Raw Dry Day Average Daily Flow,May,5.32,2018
Everett,Raw Dry Day Average Daily Flow,Jun,4.58,2018
Everett,Raw Dry Day Average Daily Flow,Jul,4.79,2018
Everett,Raw Dry Day Average Daily Flow,Aug,5,2018
Everett,Raw Dry Day Average Daily Flow,Sep,4.84,2018
Everett,Raw Dry Day Average Daily Flow,Oct,5.38,2018
Everett,Raw Dry Day Average Daily Flow,Nov,7.68,2018
Everett,Raw Dry Day Average Daily Flow,Dec,5.93,2018
Everett,Raw Dry Day Average Daily Flow,ANNUAL,5.570000171661377,2018
Everett,Raw Estimated Infiltration,Jan,1.7999999999999998,2018
Everett,Raw Estimated Infiltration,Feb,2.41,2018
Everett,Raw Estimated Infiltration,Mar,3.83,2018
Everett,Raw Estimated Infiltration,Apr,2.49,2018
Everett,Raw Estimated Infiltration,May,2.12,2018
Everett,Raw Estimated Infiltration,Jun,1.38,2018
Everett,Raw Estimated Infiltration,Jul,1.5899999999999999,2018
Everett,Raw Estimated Infiltration,Aug,1.7999999999999998,2018
Everett,Raw Estimated Infiltration,Sep,1.6399999999999997,2018
Everett,Raw Estimated Infiltration,Oct,2.1799999999999997,2018
Everett,Raw Estimated Infiltration,Nov,4.4799999999999995,2018
Everett,Raw Estimated Infiltration,Dec,2.7299999999999995,2018
Everett,Raw Estimated Infiltration,ANNUAL,2.369999885559082,2018
Everett,MWRA Estimated Infiltration,Jan,0.01,2018
Everett,MWRA Estimated Infiltration,Feb,0.01,2018
Everett,MWRA Estimated Infiltration,Mar,0.02,2018
Everett,MWRA Estimated Infiltration,Apr,0.01,2018
Everett,MWRA Estimated Infiltration,May,0.01,2018
Everett,MWRA Estimated Infiltration,Jun,0.01,2018
Everett,MWRA Estimated Infiltration,Jul,0.01,2018
Everett,MWRA Estimated Infiltration,Aug,0.01,2018
Everett,MWRA Estimated Infiltration,Sep,0.01,2018
Everett,MWRA Estimated Infiltration,Oct,0.01,2018
Everett,MWRA Estimated Infiltration,Nov,0.02,2018
Everett,MWRA Estimated Infiltration,Dec,0.01,2018
Everett,MWRA Estimated Infiltration,ANNUAL,0.009999999776482582,2018
Everett,Final Average Daily Flow,Jan,6.2,2018
Everett,Final Average Daily Flow,Feb,6.09,2018
Everett,Final Average Daily Flow,Mar,7.62,2018
Everett,Final Average Daily Flow,Apr,6.4,2018
Everett,Final Average Daily Flow,May,5.38,2018
Everett,Final Average Daily Flow,Jun,5,2018
Everett,Final Average Daily Flow,Jul,5.21,2018
Everett,Final Average Daily Flow,Aug,5.45,2018
Everett,Final Average Daily Flow,Sep,5.65,2018
Everett,Final Average Daily Flow,Oct,5.84,2018
Everett,Final Average Daily Flow,Nov,9.5,2018
Everett,Final Average Daily Flow,Dec,6.65,2018
Everett,Final Average Daily Flow,ANNUAL,6.25,2018
Everett,Final Dry Day Average Daily Flow,Jan,4.99,2018
Everett,Final Dry Day Average Daily Flow,Feb,5.6000000000000005,2018
Everett,Final Dry Day Average Daily Flow,Mar,7.010000000000001,2018
Everett,Final Dry Day Average Daily Flow,Apr,5.680000000000001,2018
Everett,Final Dry Day Average Daily Flow,May,5.3100000000000005,2018
Everett,Final Dry Day Average Daily Flow,Jun,4.57,2018
Everett,Final Dry Day Average Daily Flow,Jul,4.78,2018
Everett,Final Dry Day Average Daily Flow,Aug,4.99,2018
Everett,Final Dry Day Average Daily Flow,Sep,4.83,2018
Everett,Final Dry Day Average Daily Flow,Oct,5.37,2018
Everett,Final Dry Day Average Daily Flow,Nov,7.66,2018
Everett,Final Dry Day Average Daily Flow,Dec,5.92,2018
Everett,Final Dry Day Average Daily Flow,ANNUAL,5.559999942779541,2018
Everett,Estimated Infiltration,Jan,1.7899999999999998,2018
Everett,Estimated Infiltration,Feb,2.4000000000000004,2018
Everett,Estimated Infiltration,Mar,3.81,2018
Everett,Estimated Infiltration,Apr,2.4800000000000004,2018
Everett,Estimated Infiltration,May,2.1100000000000003,2018
Everett,Estimated Infiltration,Jun,1.3699999999999999,2018
Everett,Estimated Infiltration,Jul,1.5799999999999998,2018
Everett,Estimated Infiltration,Aug,1.7899999999999998,2018
Everett,Estimated Infiltration,Sep,1.6299999999999997,2018
Everett,Estimated Infiltration,Oct,2.17,2018
Everett,Estimated Infiltration,Nov,4.46,2018
Everett,Estimated Infiltration,Dec,2.7199999999999998,2018
Everett,Estimated Infiltration,ANNUAL,2.359999895095825,2018
Everett,Estimated Sanitary Flow,Jan,3.2,2018
Everett,Estimated Sanitary Flow,Feb,3.2,2018
Everett,Estimated Sanitary Flow,Mar,3.2,2018
Everett,Estimated Sanitary Flow,Apr,3.2,2018
Everett,Estimated Sanitary Flow,May,3.2,2018
Everett,Estimated Sanitary Flow,Jun,3.2,2018
Everett,Estimated Sanitary Flow,Jul,3.2,2018
Everett,Estimated Sanitary Flow,Aug,3.2,2018
Everett,Estimated Sanitary Flow,Sep,3.2,2018
Everett,Estimated Sanitary Flow,Oct,3.2,2018
Everett,Estimated Sanitary Flow,Nov,3.2,2018
Everett,Estimated Sanitary Flow,Dec,3.2,2018
Everett,Estimated Sanitary Flow,ANNUAL,3.200000047683716,2018
Everett,Estimated Inflow,Jan,1.21,2018
Everett,Estimated Inflow,Feb,0.4899999999999993,2018
Everett,Estimated Inflow,Mar,0.6099999999999994,2018
Everett,Estimated Inflow,Apr,0.7199999999999998,2018
Everett,Estimated Inflow,May,0.0699999999999994,2018
Everett,Estimated Inflow,Jun,0.4299999999999997,2018
Everett,Estimated Inflow,Jul,0.4299999999999997,2018
Everett,Estimated Inflow,Aug,0.45999999999999996,2018
Everett,Estimated Inflow,Sep,0.8200000000000003,2018
Everett,Estimated Inflow,Oct,0.46999999999999975,2018
Everett,Estimated Inflow,Nov,1.8399999999999999,2018
Everett,Estimated Inflow,Dec,0.7300000000000004,2018
Everett,Estimated Inflow,ANNUAL,0.6899999976158142,2018
Lexington,Raw Average Daily Flow,Jan,5.25,2018
Lexington,Raw Average Daily Flow,Feb,6.66,2018
Lexington,Raw Average Daily Flow,Mar,9.11,2018
Lexington,Raw Average Daily Flow,Apr,8.89,2018
Lexington,Raw Average Daily Flow,May,6.59,2018
Lexington,Raw Average Daily Flow,Jun,3.43,2018
Lexington,Raw Average Daily Flow,Jul,3.77,2018
Lexington,Raw Average Daily Flow,Aug,3.5,2018
Lexington,Raw Average Daily Flow,Sep,3.84,2018
Lexington,Raw Average Daily Flow,Oct,4.94,2018
Lexington,Raw Average Daily Flow,Nov,10.33,2018
Lexington,Raw Average Daily Flow,Dec,7.75,2018
Lexington,Raw Average Daily Flow,ANNUAL,6.159999847412109,2018
Lexington,Raw Dry Day Average Daily Flow,Jan,4.43,2018
Lexington,Raw Dry Day Average Daily Flow,Feb,6.32,2018
Lexington,Raw Dry Day Average Daily Flow,Mar,8.93,2018
Lexington,Raw Dry Day Average Daily Flow,Apr,8.4,2018
Lexington,Raw Dry Day Average Daily Flow,May,6.41,2018
Lexington,Raw Dry Day Average Daily Flow,Jun,3.26,2018
Lexington,Raw Dry Day Average Daily Flow,Jul,3.46,2018
Lexington,Raw Dry Day Average Daily Flow,Aug,3.41,2018
Lexington,Raw Dry Day Average Daily Flow,Sep,3.58,2018
Lexington,Raw Dry Day Average Daily Flow,Oct,4.55,2018
Lexington,Raw Dry Day Average Daily Flow,Nov,9.43,2018
Lexington,Raw Dry Day Average Daily Flow,Dec,6.53,2018
Lexington,Raw Dry Day Average Daily Flow,ANNUAL,5.71999979019165,2018
Lexington,Raw Estimated Infiltration,Jan,2.2299999999999995,2018
Lexington,Raw Estimated Infiltration,Feb,4.12,2018
Lexington,Raw Estimated Infiltration,Mar,6.7299999999999995,2018
Lexington,Raw Estimated Infiltration,Apr,6.2,2018
Lexington,Raw Estimated Infiltration,May,4.21,2018
Lexington,Raw Estimated Infiltration,Jun,1.0599999999999996,2018
Lexington,Raw Estimated Infiltration,Jul,1.2599999999999998,2018
Lexington,Raw Estimated Infiltration,Aug,1.21,2018
Lexington,Raw Estimated Infiltration,Sep,1.38,2018
Lexington,Raw Estimated Infiltration,Oct,2.3499999999999996,2018
Lexington,Raw Estimated Infiltration,Nov,7.229999999999999,2018
Lexington,Raw Estimated Infiltration,Dec,4.33,2018
Lexington,Raw Estimated Infiltration,ANNUAL,3.5199999809265137,2018
Lexington,MWRA Estimated Infiltration,Jan,0.21,2018
Lexington,MWRA Estimated Infiltration,Feb,0.39,2018
Lexington,MWRA Estimated Infiltration,Mar,0.64,2018
Lexington,MWRA Estimated Infiltration,Apr,0.59,2018
Lexington,MWRA Estimated Infiltration,May,0.4,2018
Lexington,MWRA Estimated Infiltration,Jun,0.1,2018
Lexington,MWRA Estimated Infiltration,Jul,0.12,2018
Lexington,MWRA Estimated Infiltration,Aug,0.11,2018
Lexington,MWRA Estimated Infiltration,Sep,0.13,2018
Lexington,MWRA Estimated Infiltration,Oct,0.22,2018
Lexington,MWRA Estimated Infiltration,Nov,0.68,2018
Lexington,MWRA Estimated Infiltration,Dec,0.41,2018
Lexington,MWRA Estimated Infiltration,ANNUAL,0.33000001311302185,2018
Lexington,Final Average Daily Flow,Jan,5.04,2018
Lexington,Final Average Daily Flow,Feb,6.2700000000000005,2018
Lexington,Final Average Daily Flow,Mar,8.469999999999999,2018
Lexington,Final Average Daily Flow,Apr,8.3,2018
Lexington,Final Average Daily Flow,May,6.1899999999999995,2018
Lexington,Final Average Daily Flow,Jun,3.33,2018
Lexington,Final Average Daily Flow,Jul,3.65,2018
Lexington,Final Average Daily Flow,Aug,3.39,2018
Lexington,Final Average Daily Flow,Sep,3.71,2018
Lexington,Final Average Daily Flow,Oct,4.720000000000001,2018
Lexington,Final Average Daily Flow,Nov,9.65,2018
Lexington,Final Average Daily Flow,Dec,7.34,2018
Lexington,Final Average Daily Flow,ANNUAL,5.829999923706055,2018
Lexington,Final Dry Day Average Daily Flow,Jan,4.22,2018
Lexington,Final Dry Day Average Daily Flow,Feb,5.930000000000001,2018
Lexington,Final Dry Day Average Daily Flow,Mar,8.29,2018
Lexington,Final Dry Day Average Daily Flow,Apr,7.8100000000000005,2018
Lexington,Final Dry Day Average Daily Flow,May,6.01,2018
Lexington,Final Dry Day Average Daily Flow,Jun,3.1599999999999997,2018
Lexington,Final Dry Day Average Daily Flow,Jul,3.34,2018
Lexington,Final Dry Day Average Daily Flow,Aug,3.3000000000000003,2018
Lexington,Final Dry Day Average Daily Flow,Sep,3.45,2018
Lexington,Final Dry Day Average Daily Flow,Oct,4.33,2018
Lexington,Final Dry Day Average Daily Flow,Nov,8.75,2018
Lexington,Final Dry Day Average Daily Flow,Dec,6.12,2018
Lexington,Final Dry Day Average Daily Flow,ANNUAL,5.380000114440918,2018
Lexington,Estimated Infiltration,Jan,2.0199999999999996,2018
Lexington,Estimated Infiltration,Feb,3.73,2018
Lexington,Estimated Infiltration,Mar,6.09,2018
Lexington,Estimated Infiltration,Apr,5.61,2018
Lexington,Estimated Infiltration,May,3.81,2018
Lexington,Estimated Infiltration,Jun,0.9599999999999996,2018
Lexington,Estimated Infiltration,Jul,1.1399999999999997,2018
Lexington,Estimated Infiltration,Aug,1.0999999999999999,2018
Lexington,Estimated Infiltration,Sep,1.25,2018
Lexington,Estimated Infiltration,Oct,2.1299999999999994,2018
Lexington,Estimated Infiltration,Nov,6.549999999999999,2018
Lexington,Estimated Infiltration,Dec,3.92,2018
Lexington,Estimated Infiltration,ANNUAL,3.180000066757202,2018
Lexington,Estimated Sanitary Flow,Jan,2.2,2018
Lexington,Estimated Sanitary Flow,Feb,2.2,2018
Lexington,Estimated Sanitary Flow,Mar,2.2,2018
Lexington,Estimated Sanitary Flow,Apr,2.2,2018
Lexington,Estimated Sanitary Flow,May,2.2,2018
Lexington,Estimated Sanitary Flow,Jun,2.2,2018
Lexington,Estimated Sanitary Flow,Jul,2.2,2018
Lexington,Estimated Sanitary Flow,Aug,2.2,2018
Lexington,Estimated Sanitary Flow,Sep,2.2,2018
Lexington,Estimated Sanitary Flow,Oct,2.2,2018
Lexington,Estimated Sanitary Flow,Nov,2.2,2018
Lexington,Estimated Sanitary Flow,Dec,2.2,2018
Lexington,Estimated Sanitary Flow,ANNUAL,2.200000047683716,2018
Lexington,Estimated Inflow,Jan,0.8200000000000003,2018
Lexington,Estimated Inflow,Feb,0.33999999999999986,2018
Lexington,Estimated Inflow,Mar,0.17999999999999972,2018
Lexington,Estimated Inflow,Apr,0.4900000000000002,2018
Lexington,Estimated Inflow,May,0.17999999999999972,2018
Lexington,Estimated Inflow,Jun,0.17000000000000037,2018
Lexington,Estimated Inflow,Jul,0.31000000000000005,2018
Lexington,Estimated Inflow,Aug,0.08999999999999986,2018
Lexington,Estimated Inflow,Sep,0.2599999999999998,2018
Lexington,Estimated Inflow,Oct,0.39000000000000057,2018
Lexington,Estimated Inflow,Nov,0.9000000000000004,2018
Lexington,Estimated Inflow,Dec,1.2199999999999998,2018
Lexington,Estimated Inflow,ANNUAL,0.44999998807907104,2018
Malden,Raw Average Daily Flow,Jan,9.86,2018
Malden,Raw Average Daily Flow,Feb,10.96,2018
Malden,Raw Average Daily Flow,Mar,13.86,2018
Malden,Raw Average Daily Flow,Apr,11.21,2018
Malden,Raw Average Daily Flow,May,9,2018
Malden,Raw Average Daily Flow,Jun,7.78,2018
Malden,Raw Average Daily Flow,Jul,7.56,2018
Malden,Raw Average Daily Flow,Aug,8.18,2018
Malden,Raw Average Daily Flow,Sep,7.35,2018
Malden,Raw Average Daily Flow,Oct,8.12,2018
Malden,Raw Average Daily Flow,Nov,15.74,2018
Malden,Raw Average Daily Flow,Dec,10.86,2018
Malden,Raw Average Daily Flow,ANNUAL,10.029999732971191,2018
Malden,Raw Dry Day Average Daily Flow,Jan,7.53,2018
Malden,Raw Dry Day Average Daily Flow,Feb,10.09,2018
Malden,Raw Dry Day Average Daily Flow,Mar,13.43,2018
Malden,Raw Dry Day Average Daily Flow,Apr,10.33,2018
Malden,Raw Dry Day Average Daily Flow,May,8.9,2018
Malden,Raw Dry Day Average Daily Flow,Jun,7.47,2018
Malden,Raw Dry Day Average Daily Flow,Jul,7.34,2018
Malden,Raw Dry Day Average Daily Flow,Aug,7.52,2018
Malden,Raw Dry Day Average Daily Flow,Sep,6.93,2018
Malden,Raw Dry Day Average Daily Flow,Oct,7.5,2018
Malden,Raw Dry Day Average Daily Flow,Nov,13.05,2018
Malden,Raw Dry Day Average Daily Flow,Dec,9.47,2018
Malden,Raw Dry Day Average Daily Flow,ANNUAL,9.119999885559082,2018
Malden,Raw Estimated Infiltration,Jan,2.63,2018
Malden,Raw Estimated Infiltration,Feb,5.1899999999999995,2018
Malden,Raw Estimated Infiltration,Mar,8.53,2018
Malden,Raw Estimated Infiltration,Apr,5.43,2018
Malden,Raw Estimated Infiltration,May,4,2018
Malden,Raw Estimated Infiltration,Jun,2.5699999999999994,2018
Malden,Raw Estimated Infiltration,Jul,2.4399999999999995,2018
Malden,Raw Estimated Infiltration,Aug,2.619999999999999,2018
Malden,Raw Estimated Infiltration,Sep,2.0299999999999994,2018
Malden,Raw Estimated Infiltration,Oct,2.5999999999999996,2018
Malden,Raw Estimated Infiltration,Nov,8.15,2018
Malden,Raw Estimated Infiltration,Dec,4.57,2018
Malden,Raw Estimated Infiltration,ANNUAL,4.21999979019165,2018
Malden,MWRA Estimated Infiltration,Jan,0.25,2018
Malden,MWRA Estimated Infiltration,Feb,0.49,2018
Malden,MWRA Estimated Infiltration,Mar,0.8,2018
Malden,MWRA Estimated Infiltration,Apr,0.51,2018
Malden,MWRA Estimated Infiltration,May,0.38,2018
Malden,MWRA Estimated Infiltration,Jun,0.24,2018
Malden,MWRA Estimated Infiltration,Jul,0.23,2018
Malden,MWRA Estimated Infiltration,Aug,0.25,2018
Malden,MWRA Estimated Infiltration,Sep,0.19,2018
Malden,MWRA Estimated Infiltration,Oct,0.24,2018
Malden,MWRA Estimated Infiltration,Nov,0.77,2018
Malden,MWRA Estimated Infiltration,Dec,0.43,2018
Malden,MWRA Estimated Infiltration,ANNUAL,0.4000000059604645,2018
Malden,Final Average Daily Flow,Jan,9.61,2018
Malden,Final Average Daily Flow,Feb,10.47,2018
Malden,Final Average Daily Flow,Mar,13.059999999999999,2018
Malden,Final Average Daily Flow,Apr,10.700000000000001,2018
Malden,Final Average Daily Flow,May,8.62,2018
Malden,Final Average Daily Flow,Jun,7.54,2018
Malden,Final Average Daily Flow,Jul,7.329999999999999,2018
Malden,Final Average Daily Flow,Aug,7.93,2018
Malden,Final Average Daily Flow,Sep,7.159999999999999,2018
Malden,Final Average Daily Flow,Oct,7.879999999999999,2018
Malden,Final Average Daily Flow,Nov,14.97,2018
Malden,Final Average Daily Flow,Dec,10.43,2018
Malden,Final Average Daily Flow,ANNUAL,9.630000114440918,2018
Malden,Final Dry Day Average Daily Flow,Jan,7.28,2018
Malden,Final Dry Day Average Daily Flow,Feb,9.6,2018
Malden,Final Dry Day Average Daily Flow,Mar,12.629999999999999,2018
Malden,Final Dry Day Average Daily Flow,Apr,9.82,2018
Malden,Final Dry Day Average Daily Flow,May,8.52,2018
Malden,Final Dry Day Average Daily Flow,Jun,7.2299999999999995,2018
Malden,Final Dry Day Average Daily Flow,Jul,7.109999999999999,2018
Malden,Final Dry Day Average Daily Flow,Aug,7.27,2018
Malden,Final Dry Day Average Daily Flow,Sep,6.739999999999999,2018
Malden,Final Dry Day Average Daily Flow,Oct,7.26,2018
Malden,Final Dry Day Average Daily Flow,Nov,12.280000000000001,2018
Malden,Final Dry Day Average Daily Flow,Dec,9.040000000000001,2018
Malden,Final Dry Day Average Daily Flow,ANNUAL,8.720000267028809,2018
Malden,Estimated Infiltration,Jan,2.38,2018
Malden,Estimated Infiltration,Feb,4.699999999999999,2018
Malden,Estimated Infiltration,Mar,7.7299999999999995,2018
Malden,Estimated Infiltration,Apr,4.92,2018
Malden,Estimated Infiltration,May,3.62,2018
Malden,Estimated Infiltration,Jun,2.329999999999999,2018
Malden,Estimated Infiltration,Jul,2.2099999999999995,2018
Malden,Estimated Infiltration,Aug,2.369999999999999,2018
Malden,Estimated Infiltration,Sep,1.8399999999999994,2018
Malden,Estimated Infiltration,Oct,2.3599999999999994,2018
Malden,Estimated Infiltration,Nov,7.380000000000001,2018
Malden,Estimated Infiltration,Dec,4.140000000000001,2018
Malden,Estimated Infiltration,ANNUAL,3.819999933242798,2018
Malden,Estimated Sanitary Flow,Jan,4.9,2018
Malden,Estimated Sanitary Flow,Feb,4.9,2018
Malden,Estimated Sanitary Flow,Mar,4.9,2018
Malden,Estimated Sanitary Flow,Apr,4.9,2018
Malden,Estimated Sanitary Flow,May,4.9,2018
Malden,Estimated Sanitary Flow,Jun,4.9,2018
Malden,Estimated Sanitary Flow,Jul,4.9,2018
Malden,Estimated Sanitary Flow,Aug,4.9,2018
Malden,Estimated Sanitary Flow,Sep,4.9,2018
Malden,Estimated Sanitary Flow,Oct,4.9,2018
Malden,Estimated Sanitary Flow,Nov,4.9,2018
Malden,Estimated Sanitary Flow,Dec,4.9,2018
Malden,Estimated Sanitary Flow,ANNUAL,4.900000095367432,2018
Malden,Estimated Inflow,Jan,2.329999999999999,2018
Malden,Estimated Inflow,Feb,0.870000000000001,2018
Malden,Estimated Inflow,Mar,0.4299999999999997,2018
Malden,Estimated Inflow,Apr,0.8800000000000008,2018
Malden,Estimated Inflow,May,0.09999999999999964,2018
Malden,Estimated Inflow,Jun,0.3100000000000005,2018
Malden,Estimated Inflow,Jul,0.21999999999999975,2018
Malden,Estimated Inflow,Aug,0.6600000000000001,2018
Malden,Estimated Inflow,Sep,0.41999999999999993,2018
Malden,Estimated Inflow,Oct,0.6199999999999992,2018
Malden,Estimated Inflow,Nov,2.6899999999999995,2018
Malden,Estimated Inflow,Dec,1.3899999999999988,2018
Malden,Estimated Inflow,ANNUAL,0.9100000262260437,2018
Medford,Raw Average Daily Flow,Jan,8.13,2018
Medford,Raw Average Daily Flow,Feb,9.47,2018
Medford,Raw Average Daily Flow,Mar,13.15,2018
Medford,Raw Average Daily Flow,Apr,11.23,2018
Medford,Raw Average Daily Flow,May,8.14,2018
Medford,Raw Average Daily Flow,Jun,6.04,2018
Medford,Raw Average Daily Flow,Jul,5.43,2018
Medford,Raw Average Daily Flow,Aug,6.33,2018
Medford,Raw Average Daily Flow,Sep,6.89,2018
Medford,Raw Average Daily Flow,Oct,7.24,2018
Medford,Raw Average Daily Flow,Nov,14.85,2018
Medford,Raw Average Daily Flow,Dec,9.05,2018
Medford,Raw Average Daily Flow,ANNUAL,8.8100004196167,2018
Medford,Raw Dry Day Average Daily Flow,Jan,6.76,2018
Medford,Raw Dry Day Average Daily Flow,Feb,8.78,2018
Medford,Raw Dry Day Average Daily Flow,Mar,12.49,2018
Medford,Raw Dry Day Average Daily Flow,Apr,9.94,2018
Medford,Raw Dry Day Average Daily Flow,May,7.93,2018
Medford,Raw Dry Day Average Daily Flow,Jun,5.61,2018
Medford,Raw Dry Day Average Daily Flow,Jul,5.29,2018
Medford,Raw Dry Day Average Daily Flow,Aug,5.62,2018
Medford,Raw Dry Day Average Daily Flow,Sep,6.07,2018
Medford,Raw Dry Day Average Daily Flow,Oct,6.27,2018
Medford,Raw Dry Day Average Daily Flow,Nov,11.64,2018
Medford,Raw Dry Day Average Daily Flow,Dec,7.52,2018
Medford,Raw Dry Day Average Daily Flow,ANNUAL,7.809999942779541,2018
Medford,Raw Estimated Infiltration,Jan,2.5599999999999996,2018
Medford,Raw Estimated Infiltration,Feb,4.579999999999999,2018
Medford,Raw Estimated Infiltration,Mar,8.29,2018
Medford,Raw Estimated Infiltration,Apr,5.739999999999999,2018
